5;5;1;1;Basic of informatics;56;4
5;5;1;2;Mathematics;196;18
5;5;1;3;Chemistry;56;6
5;5;1;4;Basics of marketing;28;2
5;5;1;5;Macroeconomy;28;2
5;5;2;1;Physics;112;12
5;5;2;2;Mechanics 1;56;4
5;5;2;3;Object oriented programming;40;3
5;5;2;4;Manufacturing processes;28;2
5;5;2;5;Engineering drawing;68;5
5;5;2;6;Fundamentals of material science;60;4
5;5;3;1;Mechanics 2;60;7
5;5;3;2;Control theory fundamentals;62;7
5;5;3;3;Electronic circuits;56;5
5;5;3;4;Strength of materials;62;6
5;5;3;5;Numerical methods and statistics;56;5
5;5;4;1;Fundamentals of design of mechanisms in mechatronic devices;101;9
5;5;4;2;Basics of mechatronics;56;5
5;5;4;3;Process engineering;40;3
5;5;4;4;Control theory;104;10
5;5;4;5;Object oriented programming languages;42;3
5;5;4;6;Object oriented modeling;42;3
5;5;5;1;Actuating, sensing and control mechatronic systems;169;14
5;5;5;2;Virtual prototyping in design;56;4
5;5;5;3;Industrial robots;121;12
5;5;5;4;Service robots;121;12
5;5;6;1;Mechatronic design;56;4
5;5;6;2;Identification and signals analysis;52;4
5;5;6;3;Software engineering;42;3
5;5;6;4;Computer aided manufacturing;52;3
5;5;6;5;Neural networks and fuzzy systems in engineering;42;3
5;5;6;6;Genetic and evolutionary algorithms in engineering;42;3
5;5;6;7;Computer networks and databases;42;3
5;5;6;8;Information techniques in engineering practice;42;3
5;5;6;9;Vision systems;48;4
5;5;6;10;Vision techniques;48;4
5;5;7;1;Electrical engineering ;56;6
5;5;7;2;Petrophysics;28;5
5;5;7;3;Energy and environment;42;5
5;5;7;4;Biotechnology;56;6
5;5;7;5;Experimental methods in testing of mechatronics systems;30;2
5;5;7;6;Operation of mechatronic devices;30;2
5;5;7;7;Systems of mechatronic devices monitoring;30;2
5;5;7;8;Composite structures and their applications;30;2
5;5;7;9;In¿ynieria zarz¹dzania;20;2
5;5;7;10;Enterprise;20;2
5;5;7;11;Law in technology;20;2
5;5;7;12;Intellectual property in technology;20;2

